-4.792597015468118, 0.7197522651888547
508.8916182904202, 0.7186296033110012
614.644323916898, 0.7299867641683562
785.2026580637535, 0.7092748444278966
1339.4252970116077, 0.7391689804777161
1602.56407345773, 0.7298164918916343
1885.0866458858814, 0.7090852746264794
2174.5699489864264, 0.6997282454463517
2451.8345135094023, 0.7193288547940727
2741.3178166099465, 0.7099718256139452
3024.487423689641, 0.7088888939339935
3295.5064011024565, 0.7388318413698065
3590.928801215063, 0.7098253914559643
3880.0375053068187, 0.6890930390422978
4059.1571295272556, 0.7283589612028943
4354.238985086419, 0.6890113083494714
4643.688233731617, 0.6786201588753857
4927.91352892699, 0.7095949563081339
5210.708536997896, 0.6971367013946435
5480.739935205724, 0.697090160305673
5592.9766091297715, 0.7053438251326422
5882.834511239107, 0.7073621191860531
6159.486095565883, 0.7083485632425292
6448.628854112983, 0.6886503311228208
6480.469769859991, 0.6555528059736058
6745.44748689471, 0.7020428132612591
7021.247709837878, 0.6771762499687835
7311.0034485811775, 0.6760921831403205
7608.196680371692, 0.7008599885122974
7910.579811156694, 0.683227726683482
8185.698944992972, 0.6376787575118454
